Count,Dataset,Session,Movie,Location,Coordinate_y,Coordinate_x,GT_u,GT_v,Resp_u_mean,Resp_v_mean,Resp_u_std,Resp_v_std
,7,2,2,5,272,256,-0.578971863,4.37136364,-4.23062363,3.024037501,4.842499471,4.598557034
,7,2,2,6,287,321,-7.916530609,15.56182861,-6.387571582,7.870069357,3.343997706,4.453929569
,7,2,2,7,342,387,-3.398555279,-3.085406303,-3.530935827,-2.285832976,4.784242524,1.6511434
,7,2,2,8,491,451,-8.237783432,6.328084946,-6.569375809,-5.024337261,1.806251969,5.424943175
,7,2,2,9,400,527,-15.37942123,-3.704948902,-8.947017075,0.11693928,4.328610255,3.545492779
,7,2,2,10,300,558,4.64974165,-10.12073708,5.743626872,-7.912648881,3.41931755,2.795646069
,7,3,1,1,367,100,-12.31038952,7.18908596,-7.393426428,-2.799137272,4.218738015,2.555512808
,7,3,1,2,430,120,-7.473916531,-8.316958427,-7.357953629,-2.43150384,2.844015362,1.878861117
,7,3,1,3,287,126,-1.776493073,-10.41151524,-10.27257252,-3.499099897,2.482445724,2.435743559
,7,3,1,4,336,131,-7.769713879,-9.510732651,-9.283803323,-2.234312396,3.614473051,2.135515935
,7,3,1,5,426,150,-7.551222801,-8.760874748,-2.413685327,-2.615375502,7.782851681,1.524041815
,7,3,1,6,398,151,5.358215332,0.275560975,-3.737233458,-1.080840045,8.737970047,1.410801341
,7,3,1,7,470,152,3.027230501,5.228149414,-3.086451589,-2.770335759,6.48354975,3.183748594
,7,3,1,8,457,173,7.304565907,0.525319338,5.156522194,-1.390694255,5.415087211,2.844175982
,7,3,1,9,501,186,5.206303596,0.548262477,4.362281407,-1.867287194,3.360197943,1.582440117
,7,3,1,10,401,213,-5.937745094,-2.93295145,-3.185893453,-2.356491126,5.702748213,2.971334373
,7,3,2,1,343,224,-3.462429523,7.205422401,-7.459050935,2.509354079,3.018144821,1.254932918
,7,3,2,2,330,295,2.478020906,7.347744465,3.409978955,3.278667887,2.138614786,3.12915013
,7,3,2,3,294,309,-7.722150803,-4.825629711,1.164712975,-0.524169744,4.884723177,6.66324388
,7,3,2,4,355,326,5.642412663,11.83675957,2.938494407,0.924298072,4.384991578,5.158868134
,7,3,2,5,325,366,4.575076103,-2.639108419,-1.668029542,2.220383951,3.907618481,3.670934921
,7,3,2,6,471,392,-0.711069345,18.83024788,0.308137226,-1.54650785,3.126923531,3.754340264
,7,3,2,7,333,449,16.35560226,1.076771259,10.96050594,1.938022421,2.618095715,1.833612515
,7,3,2,8,422,471,14.53266335,4.486376286,10.76231449,2.289753142,3.649127383,3.764312588
,7,3,2,9,457,492,2.914197206,2.005426168,8.701849135,2.447471683,4.997640947,3.13563663
,7,3,2,10,335,550,-5.346570969,1.712691069,-3.197139898,0.080719595,6.254975723,1.458483621
,7,4,1,1,428,146,-12.28542042,2.034757137,-9.438203518,1.116318181,3.125825361,2.099563893
,7,4,1,2,261,174,-6.013390541,-0.128119946,-9.46113839,0.341981449,1.983335047,1.001810047
,7,4,1,3,550,249,-14.64215851,8.992321968,-9.900322283,-2.835248622,2.220260956,3.583840504
,7,4,1,4,335,381,-2.266607046,0.29213357,-5.404876383,-4.026649361,6.017757326,2.11188518
,7,4,1,5,318,401,8.396026611,4.934610367,2.637016714,-2.79999541,9.159270999,2.348592778
,7,4,1,6,383,445,-1.844957113,2.569859028,-1.50342412,-4.000719899,6.285477849,4.495349185
,7,4,1,7,316,538,-11.09418583,-1.776895523,-8.358480684,-4.849951729,3.551141681,4.411735887
,7,4,1,8,449,555,-8.556614876,-13.28168583,-7.797602307,-4.869847516,1.998033183,4.125377878
,7,4,1,9,395,567,7.318684578,-0.954720616,-7.486881352,-5.260412384,2.59773508,4.008611848
,7,4,1,10,320,572,9.123599052,-1.202808619,-8.695260808,-4.591035996,3.220442949,3.951002049
,7,4,2,1,280,216,-3.488547802,12.11005116,-1.612799855,6.59246288,1.648108839,3.039145389
,7,4,2,2,284,244,0.425291777,-5.185948372,0.497116759,1.227930666,4.719349865,4.280292233
,7,4,2,3,296,259,0.232180834,9.552667618,-0.063068072,-1.05026256,2.516641864,4.29582038
,7,4,2,4,442,262,5.642900467,-17.54356766,-1.219640278,-0.173080687,3.194613846,6.914890495
,7,4,2,5,416,274,8.693536758,-10.38430023,-2.085168906,-1.669604537,3.869811428,6.727510693
,7,4,2,6,395,282,-0.103312254,-6.939733028,-1.67570661,-0.24066244,2.585294988,6.070260987
,7,4,2,7,293,309,-4.020289898,7.951045036,-4.297460137,2.118267397,4.492137686,3.993196704
,7,4,2,8,292,354,-2.521003723,6.951457024,-0.904119225,4.785109419,2.463562815,3.467893558
,7,4,2,9,325,359,4.764142036,-7.593071938,-0.593887758,-1.705785811,2.443681549,5.291922247
,7,4,2,10,370,483,-3.212266207,-2.625501394,-4.070768191,-3.661928234,0.958526781,2.210557456
,7,5,1,1,316,155,-1.257321835,2.669932604,1.206665789,0.900597049,3.810455654,4.499136018
,7,5,1,2,282,222,2.666967869,-16.38895988,1.192835574,7.858032388,2.828354677,14.17257187
,7,5,1,3,571,419,-18.82855606,5.918371677,-2.67767826,5.652713819,14.65427287,3.763851081
,7,5,1,4,515,438,-10.99750042,-0.728192389,0.038166615,6.478882835,12.9472885,4.375126203
,7,5,1,5,445,445,2.249370575,4.849568367,6.406124505,3.350028519,12.64035705,2.929155613
,7,5,1,6,279,469,-18.16797256,-1.007824183,0.181465525,4.689689092,12.30071091,4.56362264
,7,5,1,7,482,482,6.298145294,-1.092435002,6.08425441,1.621622142,12.03514693,2.922019274
,7,5,1,8,399,503,-9.935642242,-3.526896954,-7.121059892,1.262358875,11.66676924,2.614771142
,7,5,1,9,447,524,-0.522560596,8.556323051,4.64936381,2.053813098,10.57599999,4.235174352
,7,5,1,10,301,555,12.19445515,-1.421908855,0.931676957,2.341005833,9.935437899,7.009391282
,7,5,2,1,461,69,-11.85442257,-10.00825596,2.395446214,-2.043872004,13.76630523,6.111248494
,7,5,2,2,359,214,-3.951601982,-5.710104942,-5.000575217,-1.388073719,9.39363288,2.062659551
,7,5,2,3,348,287,-3.810651541,3.845092058,-3.656349523,4.460114307,6.753994743,5.987286221
,7,5,2,4,374,329,-2.029268742,7.762111664,2.218045556,-2.794177541,5.048512219,10.25840358
,7,5,2,5,454,338,3.432683706,6.099215508,8.804391704,-0.58851011,6.279665118,7.10808475
,7,5,2,6,349,378,-6.222987175,10.65012646,-1.922965655,2.097260838,7.775442061,12.82208166
,7,5,2,7,377,409,4.244058609,-7.386818886,-1.447985595,7.429624082,1.557344386,8.941936911
,7,5,2,8,412,413,0.772907495,16.44249153,-1.267897997,8.180974563,1.971775296,8.079784064
,7,5,2,9,439,451,-4.271080017,-6.504590988,-3.272022489,7.122070733,3.79005267,8.472809102
,7,5,2,10,476,452,-3.851890087,5.244731903,-2.915981503,7.907851843,5.364211601,8.534428239
,7,6,1,1,492,122,4.670218945,-2.849092722,-0.898449242,-3.332674315,4.480207017,2.721732703
,7,6,1,2,447,148,-1.173254609,-3.888214111,-3.086352921,-2.257214263,2.709976388,2.327994963
,7,6,1,3,261,172,-5.949049473,-2.502326012,-6.231687411,-3.431598811,2.821573351,1.998008575
,7,6,1,4,374,210,4.469684601,-10.16075611,4.965443578,-0.113137071,2.136743646,1.710924638
,7,6,1,5,262,260,-0.352249295,-3.497644186,1.90284976,-3.801118369,1.017377789,1.814091258
,7,6,1,6,367,327,-0.679835439,0.994649649,-2.420558523,-0.095194065,3.048202509,1.858802756
,7,6,1,7,390,348,-3.591924667,-0.607626081,-4.958308153,-1.029834888,1.857165304,1.165144071
,7,6,1,8,275,354,-1.397665381,0.194074392,-3.215850853,-0.624596178,1.557859881,2.082318446
,7,6,1,9,329,426,-0.647865057,-5.147501945,-2.716670559,-0.777814173,3.822784959,3.21113989
,7,6,1,10,228,515,5.236505032,-3.377571821,5.139480837,-3.966588201,3.337126183,2.052323152
,7,6,2,1,370,197,3.798551798,2.390240908,9.305871633,4.857891256,4.916079925,3.37141832
,7,6,2,2,414,215,3.633886576,1.467380881,9.307594273,3.715034356,4.168366721,1.724735125
,7,6,2,3,266,270,11.12812233,6.734736443,5.14070419,9.194661132,1.93013201,2.539722929
,7,6,2,4,488,274,1.841123819,12.76531124,0.441018509,9.628967457,1.301146692,3.60047737
,7,6,2,5,387,336,-8.490039825,-1.108608723,-7.586755241,-2.127841524,3.098237345,2.343132585
,7,6,2,6,222,434,-9.432406425,1.528833866,-7.889588937,-6.043883671,5.742972732,3.616230003
,7,6,2,7,252,445,7.925701141,-0.162316799,11.61278167,4.553298175,3.173224136,2.626877383
,7,6,2,8,249,492,1.760753393,4.071048737,-5.11810123,1.427633532,4.597075812,2.122640454
,7,6,2,9,326,508,6.809250355,-1.954167604,6.55852365,1.711285682,5.535115926,2.216071604
,7,6,2,10,472,515,6.49793148,-0.316635609,2.833634969,0.605648446,7.969092809,1.959476853
,7,7,1,1,374,162,16.10510445,4.69960022,1.79840857,7.81390244,3.230936848,4.684745876
,7,7,1,2,323,190,-12.21148682,4.070820808,2.305680008,7.17902126,4.802768037,5.040977089
,7,7,1,3,378,205,5.129183292,-3.540213346,3.007802565,7.042415909,3.842789764,4.349131566
,7,7,1,4,379,213,-14.67936993,-3.599498749,3.122760628,6.316777362,3.798435149,3.395822751
,7,7,1,5,457,337,13.27000999,1.060493112,9.242619317,0.526998271,3.318243079,1.529578948
,7,7,1,6,310,448,5.190043926,-4.074372292,5.987026542,-1.320501936,3.518900789,3.948941902
,7,7,1,7,302,477,0.336716801,-3.671970367,2.48634603,-2.872912846,4.20930379,1.509392849
,7,7,1,8,416,534,-6.446435452,-3.986264706,-4.700304614,-1.425027737,4.599817043,2.167569051
,7,7,1,9,296,555,6.69171524,-0.642606497,-1.55348908,-0.428620777,6.476089099,2.859876438
,7,7,1,10,357,563,-6.983251572,-1.810036659,-8.331605064,0.338564484,4.529913707,1.562618326
,7,7,2,1,547,284,-5.769369125,-2.590686798,-5.482333824,0.536032503,4.423378155,3.265914498
,7,7,2,2,511,293,-13.33708096,-7.512742996,-5.29623647,1.083424308,4.084018431,2.648059513
,7,7,2,3,447,317,-11.90167999,2.759801626,-4.928059554,0.046416962,5.990703011,1.778470825
,7,7,2,4,557,318,6.78653717,4.263638496,-0.98517816,3.868004711,7.211418164,4.53672259
,7,7,2,5,495,322,-16.03204536,1.157389641,-4.118742996,2.423784094,5.794492875,2.75952462
,7,7,2,6,354,342,5.818223953,0.423983097,5.587204846,1.586681606,1.734242795,1.746815978
,7,7,2,7,494,356,-1.388242602,6.687934875,-4.731048888,1.997887025,8.013911923,3.081387299
,7,7,2,8,461,361,-7.471822262,14.69795609,-5.7210031,1.684011573,7.438951146,3.314768531
,7,7,2,9,259,411,5.613965511,-0.166586637,6.296911728,-0.452156939,2.787246344,0.876134366
,7,7,2,10,371,543,3.293614388,2.078696728,1.907585701,0.369901764,6.329979456,1.801140742
,7,8,1,1,180,96,7.925774574,5.867229462,7.155095946,3.1142512,4.14407049,1.750451137
,7,8,1,2,384,124,16.73674011,3.789833784,6.884614232,1.568259577,3.709499094,1.569222412
,7,8,1,3,426,141,17.46391296,3.605973244,8.393975655,1.424554713,4.576196769,2.470543269
,7,8,1,4,283,206,9.893594742,-5.995110512,2.430877121,0.096865468,4.39931487,5.614439145
,7,8,1,5,342,241,-7.026304722,-11.10423851,0.791660401,1.201576285,1.86571831,5.563905113
,7,8,1,6,233,253,0.481419802,2.797462225,0.5179426,0.606350905,3.146407997,2.178896098
,7,8,1,7,366,335,5.261301517,2.600838184,5.005418109,0.022290497,3.216738864,1.601275422
,7,8,1,8,478,439,-8.857116699,11.92902184,-5.633911625,3.835096525,3.295386458,2.668592455
,7,8,1,9,186,466,2.121020079,7.400215626,-3.819998979,5.717791801,1.999076201,3.993949795
,7,8,1,10,287,472,-2.556009054,11.22895718,-5.271307441,4.070500376,2.383230728,2.517037933
,7,8,2,1,331,74,-10.53447437,2.581001043,-7.040039764,0.29800573,2.190292897,2.351561913
,7,8,2,2,249,174,4.81267786,-0.64630127,3.221465163,-6.62714157,1.613179429,3.565384229
,7,8,2,3,293,224,-1.406579614,-1.309259415,2.147013116,-5.488391775,1.947767223,3.636515603
,7,8,2,4,261,228,3.686455965,-1.476853132,2.52631312,-6.859452164,1.73601737,4.264025393
,7,8,2,5,253,304,7.807030678,0.792043447,5.208881217,-0.612045492,4.627463511,5.228589147
,7,8,2,6,263,337,3.452863455,-2.387777328,2.951412479,-1.229541698,5.712527802,2.086677907
,7,8,2,7,238,340,10.77990723,1.330615282,3.638513146,0.279391376,6.656070695,4.527823421
,7,8,2,8,255,384,-3.276483297,2.498759508,-5.849070566,1.219582882,1.647091253,1.53049045
,7,8,2,9,379,390,-5.617228508,-0.76435113,-4.557714302,1.409406677,2.71120256,1.746031906
,7,8,2,10,307,445,-4.702487469,0.46139431,-5.659522375,1.317372127,2.713516149,2.039377429
,7,9,1,1,344,362,-3.863996267,9.909777641,5.482051478,2.265603331,8.928887341,2.824663661
,7,9,1,2,361,387,16.02529716,-2.646819115,9.67558878,2.088613522,4.330464273,1.727774311
,7,9,1,3,293,403,15.04640198,-2.865586519,7.677770226,3.35349205,8.51641494,2.743586852
,7,9,1,4,383,417,18.41679382,-2.563796043,7.424750411,2.797061406,9.253321595,2.972857599
,7,9,1,5,258,423,16.04442024,-3.147407055,8.01157405,3.398394508,8.359787197,2.95336886
,7,9,1,6,310,471,-15.35016727,-1.22421813,-7.56188789,-0.800151952,3.545232892,0.906594036
,7,9,1,7,434,474,-4.476690292,-5.79861927,-9.391126728,-1.133550391,4.280898769,0.897563948
,7,9,1,8,293,531,-14.88728142,-2.285523653,-9.191975099,-0.376576171,3.668352682,0.80680596
,7,9,1,9,230,533,-14.03036213,-1.68794179,-8.297195494,-0.34129607,4.090274572,0.695089157
,7,9,1,10,340,598,-12.83233833,-2.02156949,-8.538376043,-0.808151743,2.928235537,0.991360889
,7,9,2,1,247,87,2.035564661,4.412094593,2.428561146,4.900843553,1.513101953,4.468982226
,7,9,2,2,194,182,7.382982254,12.72369957,6.328520373,3.306140316,4.422957719,3.564765776
,7,9,2,3,310,258,1.087925553,4.349149704,3.137283916,2.249327639,1.693241892,2.597383071
,7,9,2,4,226,265,-3.566529512,6.114425659,4.645991322,2.11858717,2.068536355,2.700973731
,7,9,2,5,471,291,8.489859581,-2.095161438,7.127103252,0.752445207,2.872648827,1.495493299
,7,9,2,6,555,323,3.610231876,-3.081378698,6.137227426,-0.777820735,1.737028736,1.004845106
,7,9,2,7,373,348,5.202515602,0.236579657,5.923262385,0.278603897,2.97248844,1.786314107
,7,9,2,8,238,406,-3.172219992,-0.056357622,-0.309962839,0.006706418,6.029095226,0.829355873
,7,9,2,9,323,441,-8.256180763,1.563608885,-2.745396703,-0.791811494,8.646128875,2.368645322
,7,9,2,10,317,538,-7.443360329,-5.538619041,-1.754994547,-1.1968031,10.61426893,4.049310755
,7,10,1,1,353,82,-18.5762043,-4.742541313,-1.636607101,-0.280963804,7.943459771,3.788437832
,7,10,1,2,307,131,5.345377922,-1.030566692,6.418210258,-8.239885063,2.420839854,4.648642591
,7,10,1,3,287,214,-2.244459391,4.847064018,-2.115729756,4.907586255,5.005312301,5.139772905
,7,10,1,4,333,222,4.453114033,-16.66927338,1.740712182,-7.435538532,4.604010415,7.490649406
,7,10,1,5,509,283,-0.101859808,2.10628891,2.070381757,5.836461808,5.346404356,5.995374628
,7,10,1,6,522,388,3.283629894,0.091341197,4.74112274,1.582160989,4.863458722,3.12461901
,7,10,1,7,406,397,11.09336185,8.407178879,8.49412781,-3.832934873,3.735385412,4.361335537
,7,10,1,8,391,434,15.35075855,-1.412106872,8.469357247,-3.115228578,4.624758767,6.100672635
,7,10,1,9,513,435,-8.739723206,0.057506382,1.306592928,3.115054936,6.366308806,4.620695428
,7,10,1,10,567,467,-15.86080742,1.084545374,-0.912468594,2.246878254,9.411829569,1.708181737
,7,10,2,1,477,105,-2.426707268,3.720461369,-1.658910658,3.586924315,4.841954322,2.488545261
,7,10,2,2,378,142,4.337489605,1.772881985,4.409397638,1.833599982,3.53728287,2.679322756
,7,10,2,3,485,165,8.888721466,4.21982336,6.234897584,2.618049838,3.402319947,3.356888001
,7,10,2,4,455,287,-6.049913883,1.068158269,-6.170868464,2.121920268,2.957683396,1.871100646
,7,10,2,5,417,328,-4.382874012,0.527163506,-6.565328384,2.218315781,3.712804557,2.500907223
,7,10,2,6,544,332,-5.556211948,5.194757938,-7.139828393,1.2895262,3.778498624,3.55323663
,7,10,2,7,342,403,6.292815685,-1.983226299,6.235853022,-3.611134129,3.557591289,2.282204914
,7,10,2,8,315,475,-4.231022358,3.3698318,-5.413572848,5.51314774,3.691399171,4.081498472
,7,10,2,9,363,522,0.478548199,-7.049815178,0.217851306,1.321063342,4.648731583,5.820131875
,7,10,2,10,397,569,-3.941891193,-0.214606524,-7.032692356,-0.019804508,2.534246699,1.02791134
,7,11,1,1,372,103,-4.320921898,0.720378399,-4.442129372,2.393158622,2.745431369,3.165101486
,7,11,1,2,516,158,-6.108953476,0.173245728,-1.730590325,1.91251727,7.908477825,5.43503088
,7,11,1,3,556,174,-11.25533009,-5.247468472,-6.714087658,6.390079111,4.473726543,4.786825566
,7,11,1,4,494,214,14.22556686,-0.998830438,6.91129288,-1.905945669,4.404758396,3.203442332
,7,11,1,5,365,217,-7.62537384,9.945895195,-4.960323927,7.746051556,4.255413594,3.493216719
,7,11,1,6,328,232,2.832343578,2.496711254,1.326466176,1.181629434,6.558544684,5.315745946
,7,11,1,7,393,273,2.974568605,-1.219239831,4.222086717,-3.594726327,3.357878449,3.159265503
,7,11,1,8,337,275,1.302121043,-8.422513008,2.690171568,-7.337953751,3.803324968,4.352721808
,7,11,1,9,463,350,4.617242336,1.648859024,5.269612724,-0.219479236,3.025757925,0.974947141
,7,11,1,10,351,543,-5.461419582,6.090973854,-4.112063185,1.756675817,3.528758764,2.202681602
,7,11,2,1,428,126,3.317878008,3.786881924,-4.570429201,5.944176044,2.708816797,2.294841397
,7,11,2,2,478,181,3.778795958,-0.762992859,3.572947176,-3.713113407,2.661038011,2.566714486
,7,11,2,3,357,184,11.02046394,2.350213766,6.670897512,-2.693597735,3.67561286,1.696508963
,7,11,2,4,382,262,13.84064865,-4.344222069,5.315434692,-2.137040153,5.362760432,4.179587528
,7,11,2,5,296,291,-2.546937943,0.667173862,4.376870322,-1.474021631,3.174003412,2.232442443
,7,11,2,6,363,342,2.281270742,-0.11658144,2.473927131,1.112089649,2.55835293,2.067402497
,7,11,2,7,300,400,0.259615898,-15.45228863,-1.848787703,7.013502802,2.233147634,4.415790317
,7,11,2,8,290,533,-12.86076355,-8.212767601,-8.128415764,1.540367544,4.617933238,4.879601423
,7,11,2,9,328,542,-12.95377731,-10.95901585,-8.368628005,0.281257869,3.86196251,5.362946808
,7,11,2,10,444,574,3.907035828,-0.900247097,-3.50233065,0.307445061,5.639504733,3.243896438
,7,12,1,1,412,116,16.08437157,-4.192583561,7.206095449,0.358815037,2.892442444,2.009488109
,7,12,1,2,288,127,9.132048607,-4.146833897,7.077318096,0.672820187,3.145630774,1.822774366
,7,12,1,3,377,152,-0.902809501,-14.98146152,2.383493579,2.790737352,4.111718597,3.418897668
,7,12,1,4,353,155,-0.033236504,12.06845379,2.856367459,3.437053036,3.45068224,4.535418227
,7,12,1,5,309,217,7.232266426,15.70689964,2.42353666,7.191585308,1.821291623,3.0069214
,7,12,1,6,472,357,-0.149568319,-3.841411591,0.389682297,-3.648645594,5.290701666,6.192073141
,7,12,1,7,420,358,-3.713602066,-3.138872623,0.225329168,-3.82300004,5.679313468,4.989267151
,7,12,1,8,287,511,-1.773885727,0.491239071,1.036669446,-0.494392764,2.222563169,2.025180666
,7,12,1,9,352,519,-3.831408024,-0.756183863,3.416964708,0.350539591,5.150171176,1.616637006
,7,12,1,10,288,576,0.478058338,6.532962799,4.645707926,-4.915748367,5.778285696,5.846996211
,7,12,2,1,347,82,-4.689058304,1.190076351,-6.427862906,0.11199574,1.792368628,1.157675398
,7,12,2,2,504,95,-15.34831524,0.682384253,-7.283853481,-0.158891895,1.897814106,0.746460552
,7,12,2,3,296,101,5.657491684,0.358242035,-2.517588468,0.73100498,6.065438712,1.991466877
,7,12,2,4,274,169,2.089294434,-3.30292058,0.887835162,2.986713873,2.740973363,4.627093592
,7,12,2,5,405,271,-13.03566456,7.483376026,7.381623212,-0.737850333,4.245713604,1.466343325
,7,12,2,6,274,336,8.774656296,-0.342457533,5.836880201,-0.070971225,2.095856036,0.758757275
,7,12,2,7,346,355,16.07987404,5.720715523,5.854328013,0.578746357,2.267806635,1.519240647
,7,12,2,8,488,367,16.05739403,-0.812845945,6.480915171,0.559310929,1.484145579,0.57960472
,7,12,2,9,296,476,6.793291092,-8.631163597,3.316727592,-4.167319555,2.994100973,3.634834638
,7,12,2,10,305,509,8.080726624,-1.762209415,7.128003954,-0.399744322,3.738740778,1.650950201
,8,1,1,1,138,207,-1.300797,1.105347,-5.184004847,-1.094582169,4.109950909,3.301434135
,8,1,1,2,261,288,-12.66788,0.6748657,-9.841342565,-3.321193612,4.447553202,3.02561336
,8,1,1,3,111,332,-3.371857,4.682159,-8.107494206,0.839034022,3.884092792,6.251758181
,8,1,1,4,359,352,-9.899963,-7.530884,-7.39676865,-7.517402956,3.738760637,2.744722089
,8,1,1,5,315,366,-6.280487,-2.828033,-7.673471658,-5.62856342,3.395565177,3.282364513
,8,1,1,6,374,466,-0.4307556,-10.53241,-0.436964352,-12.1690637,1.068565556,4.749742235
,8,1,1,7,360,551,7.186951,-7.811447,3.938414554,-8.984599074,2.487785573,3.302804655
,8,1,1,8,116,592,2.329895,1.86615,2.323590073,-0.071350412,1.977230327,6.505346651
,8,1,1,9,309,764,11.51184,-1.427994,9.376612386,-4.71326141,2.397920885,2.820829974
,8,1,1,10,159,790,11.3114,3.709412,9.128836396,1.378787772,3.076275033,2.562578561
,8,1,2,1,190,109,-1.848404,0.978302,-3.965892648,-0.983050257,5.441172841,2.379973193
,8,1,2,2,275,152,-3.833115,-0.08691406,-2.833192834,-0.886377135,5.838395148,2.563625632
,8,1,2,3,326,165,-12.23283,-2.629044,-9.230194846,-5.28166788,4.234804947,1.909097531
,8,1,2,4,368,335,-10.71313,-9.031937,-6.438763548,-9.003138556,2.308350179,4.523277006
,8,1,2,5,122,406,-0.3312988,6.007263,-1.008344604,5.424698237,2.318574454,5.76339031
,8,1,2,6,298,418,-12.96582,-0.7815857,-6.064961535,1.166288429,5.593233626,2.296676542
,8,1,2,7,372,438,-1.415802,-9.999969,-2.148344323,-10.76760401,1.121670187,3.981454266
,8,1,2,8,303,588,-7.480652,-0.6512756,-4.486990402,0.880867025,6.866455558,3.248852678
,8,1,2,9,349,600,11.92798,-6.03299,6.587054978,-6.455226804,4.125473188,2.70438437
,8,1,2,10,216,709,11.52313,2.104034,7.463657904,1.487414947,4.376341877,2.619735994
,8,2,1,1,299,139,16.76387,-0.7341461,0.176943211,-0.597005022,7.930781229,1.637086255
,8,2,1,2,384,196,-12.95364,-5.168915,-5.96351618,-7.234689641,5.037306687,3.629766403
